Doc_ID,Title,FinBERT_Label,Source
15491,"general updates - we wish to inform you that pursuant to regulation 30 of the sebi (listing obligations and disclosure requirements) regulations, 2015 read with applicable circulars, that mr. alagesan thasari, head automotive business, designated as senior management personnel, has resigned from the said post to pursue career opportunities outside the company. it is further informed that there is no other material reason for the resignation other than the reason mentioned above. the company has accepted his resignation, and he will be relieved from his duties with effect from closing of business hours of 21st april 2026.",negative,NSE
15492,"disclosure under sebi takeover regulations - adventz securites enterprises ltd has submitted to the exchange a copy of disclosure under regulation 31(4) of the securities and exchange board of india (substantial acquisition of shares and takeovers) regulations, 2011.",neutral,NSE
15493,"trading window - niva bupa health insurance company limited has informed the exchange regarding the trading window closure pursuant to sebi (prohibition of insider trading) regulations, 2015",neutral,NSE
15494,news verification - the exchange has sought clarification from seya industries limited with respect to recent news item captioned sebi imposes rs 58.5 crore penalty on seya industries? top executives for financial fraud and fund diversion. the response from the company is attached.,negative,NSE
15495,"updates - sel manufacturing company limited has informed the exchange regarding 'certificate under regulation 40(9) and 40(10) of sebi (listing obligations and disclosure requirements) regulations, 2015 for the year ended 31st march, 2024'.",neutral,NSE
15496,"trading window - godawari power and ispat limited has informed the exchange regarding the trading window closure pursuant to sebi (prohibition of insider trading) regulations, 2015",neutral,NSE
15497,"updates - ircon international limited has informed the exchange regarding 'imposition of fine by nse and bse on the company for non-compliance with regulation 17 (1) of sebi (lodr) regulations, 2015'.",negative,NSE
15498,general updates - power grid corporation of india limited has informed the exchange about powergrid khavda ii-c transmission limited has successfully commissioned the project,positive,NSE
15499,"updates - ashapura minechem limited has informed the exchange regarding 'disclosure under regulation 30 of sebi (lodr) regulations, 2015 '.",neutral,NSE
15500,"updates - krishana phoschem limited has informed the exchange regarding 'pursuant to regulation 30 of the sebi (listing obligations and disclosure requirements) regulations, 2015, we wish to inform you that krishana phoschem limited has received an award by fertiliser association of india (fai), in its annual seminar 2024 under the theme sustainable fertilizer and agriculture awarded best production performance award (runner up) under ssp category.'.",positive,NSE
15501,"arrangements for strategic, technical, manufacturing, or marketing tie up - pursuant to regulation 30 read with part b of schedule iii of sebi (listing obligations and disclosure requirements) regulations, 2015, we would like to inform you that the company has entered into a wholesale supply agreement with flipkart india private limited on april 20, 2026 for the supply and distribution of the company's gaming hardware and associated digital services ecosystem across flipkart's platform.this arrangement positions the company's upcoming product launch within one of india's largest digital commerce channels, providing significant reach and discoverability to the rapidly growing domestic gaming consumer segment.",positive,NSE
15502,general updates - muthoot finance limited has informed the exchange about the gold loan aum crossing landmark milestone of rs. 1 lakh crore,positive,NSE
15503,"updates - dj mediaprint & logistics limited has informed the exchange regarding 'sub. rectification of error in corporate announcementref-dj mediaprint & logistics limited has secured orders from axis bank limited for secured stationery.'.we wish to bring to your attention a correction in our earlier announcement under regulation 30 of the sebi (listing obligations and disclosure requirements) regulations, 2015.in our previous communication, we informed the exchange about dj mediaprint & logistics limited securing orders from axis bank limited for secured stationery. however, there was an inadvertent clerical error in point 7 regarding the consideration or size of the order(s)/contract.the correct figure for the consideration or size of the order(s)/contract with axis bank limited amounts to 0.82 crores.",negative,NSE
15504,"press release - indegene limited has informed the exchange regarding a press release dated august 19, 2025, titled ""indegene wins gold for gamified learning and development approach at brandon hall group s hcm excellence awards 2025"".",positive,NSE
15505,"updates - gayatri highways limited has informed the exchange regarding '''disclosure of defaults of the subsidiary as per regulation 30 of sebi (lodr) regulations, 2015 as on 31st may, 2024'",negative,NSE
15506,updates - power grid corporation of india limited has informed the exchange regarding 'powergrid neemuch transmission system limited has successfully commissioned the project'.,positive,NSE
